Area,Type,Case,Year,Data,Unit
Alberta,C5+,HTC,2031,27.24196523,Thousand cubic metres
Alberta,C5+,HTC,2032,27.49677269,Thousand cubic metres
Alberta,C5+,HTC,2033,27.76501464,Thousand cubic metres
Alberta,C5+,HTC,2034,28.04106796,Thousand cubic metres
Alberta,C5+,HTC,2035,28.32503357,Thousand cubic metres
Alberta,C5+,HTC,2036,28.60821085,Thousand cubic metres
Alberta,C5+,HTC,2037,28.88762102,Thousand cubic metres
Alberta,C5+,HTC,2038,29.16615319,Thousand cubic metres
Alberta,C5+,HTC,2039,29.45569111,Thousand cubic metres
Alberta,C5+,HTC,2040,29.73542805,Thousand cubic metres
Alberta,Field Condensate,HTC,2005,1.54,Thousand cubic metres
Alberta,Field Condensate,HTC,2006,1.75,Thousand cubic metres
Alberta,Field Condensate,HTC,2007,2.09,Thousand cubic metres
Alberta,Field Condensate,HTC,2008,2.41,Thousand cubic metres
Alberta,Field Condensate,HTC,2009,2.18,Thousand cubic metres
Alberta,Field Condensate,HTC,2010,1.92,Thousand cubic metres
Alberta,Field Condensate,HTC,2011,1.94,Thousand cubic metres
Alberta,Field Condensate,HTC,2012,2,Thousand cubic metres
Alberta,Field Condensate,HTC,2013,2.59,Thousand cubic metres
Alberta,Field Condensate,HTC,2014,3.78,Thousand cubic metres
Alberta,Field Condensate,HTC,2015,3.73,Thousand cubic metres
Alberta,Field Condensate,HTC,2016,3.71,Thousand cubic metres
Alberta,Field Condensate,HTC,2017,3.798370558,Thousand cubic metres
Alberta,Field Condensate,HTC,2018,3.81739295,Thousand cubic metres
Alberta,Field Condensate,HTC,2019,3.836384954,Thousand cubic metres
Alberta,Field Condensate,HTC,2020,3.867218288,Thousand cubic metres
Alberta,Field Condensate,HTC,2021,3.916276676,Thousand cubic metres
Alberta,Field Condensate,HTC,2022,3.973962969,Thousand cubic metres
Alberta,Field Condensate,HTC,2023,4.045399334,Thousand cubic metres
Alberta,Field Condensate,HTC,2024,4.127958504,Thousand cubic metres
Alberta,Field Condensate,HTC,2025,4.178317473,Thousand cubic metres
Alberta,Field Condensate,HTC,2026,4.233647576,Thousand cubic metres
Alberta,Field Condensate,HTC,2027,4.291878719,Thousand cubic metres
Alberta,Field Condensate,HTC,2028,4.355318076,Thousand cubic metres
Alberta,Field Condensate,HTC,2029,4.428618888,Thousand cubic metres
Alberta,Field Condensate,HTC,2030,4.509332339,Thousand cubic metres
Alberta,Field Condensate,HTC,2031,4.594444808,Thousand cubic metres
Alberta,Field Condensate,HTC,2032,4.68267539,Thousand cubic metres
Alberta,Field Condensate,HTC,2033,4.781137918,Thousand cubic metres
Alberta,Field Condensate,HTC,2034,4.889171928,Thousand cubic metres
Alberta,Field Condensate,HTC,2035,4.998900622,Thousand cubic metres
Alberta,Field Condensate,HTC,2036,5.110347214,Thousand cubic metres
Alberta,Field Condensate,HTC,2037,5.222557936,Thousand cubic metres
Alberta,Field Condensate,HTC,2038,5.337007705,Thousand cubic metres
Alberta,Field Condensate,HTC,2039,5.453735289,Thousand cubic metres
Alberta,Field Condensate,HTC,2040,5.571772874,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2005,99.6,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2006,120.9,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2007,124.7,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2008,114.7,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2009,131.2,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2010,136.2429921,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2011,141.8990589,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2012,148.2161964,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2013,155.178086,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2014,152.653423,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2015,184.6506499,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2016,183.1315085,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2017,208.0409661,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2018,232.6539786,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2019,253.3253654,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2020,259.6868554,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2021,260.2333752,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2022,262.2431694,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2023,264.1856147,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2024,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2025,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2026,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2027,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2028,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2029,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2030,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2031,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2032,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2033,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2034,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2035,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2036,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2037,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2038,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2039,264.5359762,Thousand cubic metres
Alberta,Mined Bitumen ,HTC,2040,264.5359762,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2005,69.7,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2006,78.5,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2007,85.2,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2008,92.7,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2009,105.5,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2010,119.6291471,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2011,134.7195827,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2012,157.3852022,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2013,175.8590717,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2014,200.7486408,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2015,216.5169439,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2016,221.5732,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2017,259.1606712,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2018,262.8609975,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2019,259.1523195,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2020,268.7434111,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2021,279.3594788,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2022,285.5755702,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2023,292.3373109,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2024,301.2620152,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2025,310.8027809,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2026,323.2617251,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2027,343.1707318,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2028,351.5622453,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2029,355.1321794,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2030,364.3268766,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2031,374.9396658,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2032,379.9760791,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2033,390.1868073,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2034,390.7114111,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2035,394.2363279,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2036,403.1044341,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2037,407.6103178,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2038,412.7602539,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2039,415.61507,Thousand cubic metres
Alberta,In Situ Bitumen ,HTC,2040,415.5061702,Thousand cubic metres
British Columbia,Total,HTC,2005,6.63,Thousand cubic metres
British Columbia,Total,HTC,2006,6.56,Thousand cubic metres
British Columbia,Total,HTC,2007,6,Thousand cubic metres
British Columbia,Total,HTC,2008,5.57,Thousand cubic metres
British Columbia,Total,HTC,2009,5.48,Thousand cubic metres
British Columbia,Total,HTC,2010,5.674912858,Thousand cubic metres
British Columbia,Total,HTC,2011,5.897543021,Thousand cubic metres
British Columbia,Total,HTC,2012,6.267753977,Thousand cubic metres
British Columbia,Total,HTC,2013,6.543667602,Thousand cubic metres
British Columbia,Total,HTC,2014,7.852646205,Thousand cubic metres
British Columbia,Total,HTC,2015,8.589769444,Thousand cubic metres
British Columbia,Total,HTC,2016,9.950024781,Thousand cubic metres
British Columbia,Total,HTC,2017,9.818470032,Thousand cubic metres
British Columbia,Total,HTC,2018,9.585479813,Thousand cubic metres
British Columbia,Total,HTC,2019,9.454792058,Thousand cubic metres
British Columbia,Total,HTC,2020,9.556973949,Thousand cubic metres
British Columbia,Total,HTC,2021,9.922301357,Thousand cubic metres
British Columbia,Total,HTC,2022,10.44165106,Thousand cubic metres
British Columbia,Total,HTC,2023,11.1224886,Thousand cubic metres
British Columbia,Total,HTC,2024,11.83964905,Thousand cubic metres
British Columbia,Total,HTC,2025,12.51161938,Thousand cubic metres
British Columbia,Total,HTC,2026,13.0389145,Thousand cubic metres
British Columbia,Total,HTC,2027,13.24153136,Thousand cubic metres
British Columbia,Total,HTC,2028,13.27763295,Thousand cubic metres
British Columbia,Total,HTC,2029,13.38338864,Thousand cubic metres
British Columbia,Total,HTC,2030,13.40404051,Thousand cubic metres
British Columbia,Total,HTC,2031,13.42054373,Thousand cubic metres
British Columbia,Total,HTC,2032,13.45825128,Thousand cubic metres
British Columbia,Total,HTC,2033,13.50587088,Thousand cubic metres
British Columbia,Total,HTC,2034,13.56375994,Thousand cubic metres
British Columbia,Total,HTC,2035,13.60202864,Thousand cubic metres
British Columbia,Total,HTC,2036,13.63047782,Thousand cubic metres
British Columbia,Total,HTC,2037,13.64509492,Thousand cubic metres
British Columbia,Total,HTC,2038,13.65556128,Thousand cubic metres
British Columbia,Total,HTC,2039,13.65970506,Thousand cubic metres
British Columbia,Total,HTC,2040,13.6603201,Thousand cubic metres
British Columbia,Conventional Light,HTC,2005,4.65,Thousand cubic metres
British Columbia,Conventional Light,HTC,2006,4.51,Thousand cubic metres
British Columbia,Conventional Light,HTC,2007,4.05,Thousand cubic metres
British Columbia,Conventional Light,HTC,2008,3.68,Thousand cubic metres
British Columbia,Conventional Light,HTC,2009,3.5,Thousand cubic metres
British Columbia,Conventional Light,HTC,2010,3.464912858,Thousand cubic metres
British Columbia,Conventional Light,HTC,2011,3.237543021,Thousand cubic metres
British Columbia,Conventional Light,HTC,2012,3.337753977,Thousand cubic metres
British Columbia,Conventional Light,HTC,2013,3.123667602,Thousand cubic metres
British Columbia,Conventional Light,HTC,2014,3.412646205,Thousand cubic metres
British Columbia,Conventional Light,HTC,2015,3.279769444,Thousand cubic metres
British Columbia,Conventional Light,HTC,2016,3.670024781,Thousand cubic metres
British Columbia,Conventional Light,HTC,2017,3.349584184,Thousand cubic metres
British Columbia,Conventional Light,HTC,2018,3.068349893,Thousand cubic metres
British Columbia,Conventional Light,HTC,2019,2.868891944,Thousand cubic metres
British Columbia,Conventional Light,HTC,2020,2.711988961,Thousand cubic metres
British Columbia,Conventional Light,HTC,2021,2.654763758,Thousand cubic metres
British Columbia,Conventional Light,HTC,2022,2.67436811,Thousand cubic metres
British Columbia,Conventional Light,HTC,2023,2.636509434,Thousand cubic metres
British Columbia,Conventional Light,HTC,2024,2.621313914,Thousand cubic metres
British Columbia,Conventional Light,HTC,2025,2.630864353,Thousand cubic metres
British Columbia,Conventional Light,HTC,2026,2.634920196,Thousand cubic metres
British Columbia,Conventional Light,HTC,2027,2.642793121,Thousand cubic metres
British Columbia,Conventional Light,HTC,2028,2.62236983,Thousand cubic metres
British Columbia,Conventional Light,HTC,2029,2.666649424,Thousand cubic metres
British Columbia,Conventional Light,HTC,2030,2.677517489,Thousand cubic metres
British Columbia,Conventional Light,HTC,2031,2.66394858,Thousand cubic metres
British Columbia,Conventional Light,HTC,2032,2.644893357,Thousand cubic metres
British Columbia,Conventional Light,HTC,2033,2.621247188,Thousand cubic metres
British Columbia,Conventional Light,HTC,2034,2.596345806,Thousand cubic metres
British Columbia,Conventional Light,HTC,2035,2.552716071,Thousand cubic metres
British Columbia,Conventional Light,HTC,2036,2.501738,Thousand cubic metres
British Columbia,Conventional Light,HTC,2037,2.444153979,Thousand cubic metres
British Columbia,Conventional Light,HTC,2038,2.384969956,Thousand cubic metres
British Columbia,Conventional Light,HTC,2039,2.322039146,Thousand cubic metres
British Columbia,Conventional Light,HTC,2040,2.261367725,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2005,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2006,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2007,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2008,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2009,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2010,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2011,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2012,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2013,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2014,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2015,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2016,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2017,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2018,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2019,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2020,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2021,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2022,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2023,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2024,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2025,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2026,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2027,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2028,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2029,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2030,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2031,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2032,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2033,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2034,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2035,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2036,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2037,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2038,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2039,0,Thousand cubic metres
British Columbia,Conventional Heavy,HTC,2040,0,Thousand cubic metres
British Columbia,C5+,HTC,2005,1.43,Thousand cubic metres
British Columbia,C5+,HTC,2006,1.45,Thousand cubic metres
British Columbia,C5+,HTC,2007,1.29,Thousand cubic metres
British Columbia,C5+,HTC,2008,1.17,Thousand cubic metres
British Columbia,C5+,HTC,2009,1.26,Thousand cubic metres
British Columbia,C5+,HTC,2010,1.42,Thousand cubic metres
British Columbia,C5+,HTC,2011,1.78,Thousand cubic metres
British Columbia,C5+,HTC,2012,2.03,Thousand cubic metres
British Columbia,C5+,HTC,2013,2.46,Thousand cubic metres
British Columbia,C5+,HTC,2014,3.01,Thousand cubic metres
British Columbia,C5+,HTC,2015,3.47,Thousand cubic metres
British Columbia,C5+,HTC,2016,4.37,Thousand cubic metres
British Columbia,C5+,HTC,2017,4.494534203,Thousand cubic metres
British Columbia,C5+,HTC,2018,4.521084796,Thousand cubic metres
British Columbia,C5+,HTC,2019,4.56173595,Thousand cubic metres
British Columbia,C5+,HTC,2020,4.733843397,Thousand cubic metres
British Columbia,C5+,HTC,2021,5.018254773,Thousand cubic metres
British Columbia,C5+,HTC,2022,5.354959885,Thousand cubic metres
British Columbia,C5+,HTC,2023,5.841284697,Thousand cubic metres
British Columbia,C5+,HTC,2024,6.335426514,Thousand cubic metres
British Columbia,C5+,HTC,2025,6.779974801,Thousand cubic metres
British Columbia,C5+,HTC,2026,7.127713967,Thousand cubic metres
British Columbia,C5+,HTC,2027,7.249601852,Thousand cubic metres
British Columbia,C5+,HTC,2028,7.276652197,Thousand cubic metres
British Columbia,C5+,HTC,2029,7.306933655,Thousand cubic metres
British Columbia,C5+,HTC,2030,7.290174633,Thousand cubic metres
British Columbia,C5+,HTC,2031,7.287032316,Thousand cubic metres
British Columbia,C5+,HTC,2032,7.30169646,Thousand cubic metres
British Columbia,C5+,HTC,2033,7.325787555,Thousand cubic metres
British Columbia,C5+,HTC,2034,7.357210721,Thousand cubic metres
British Columbia,C5+,HTC,2035,7.387586449,Thousand cubic metres
British Columbia,C5+,HTC,2036,7.415867299,Thousand cubic metres
British Columbia,C5+,HTC,2037,7.438910954,Thousand cubic metres
British Columbia,C5+,HTC,2038,7.459859732,Thousand cubic metres
British Columbia,C5+,HTC,2039,7.478713632,Thousand cubic metres
British Columbia,C5+,HTC,2040,7.493377776,Thousand cubic metres
British Columbia,Field Condensate,HTC,2005,0.55,Thousand cubic metres
British Columbia,Field Condensate,HTC,2006,0.6,Thousand cubic metres
British Columbia,Field Condensate,HTC,2007,0.66,Thousand cubic metres
British Columbia,Field Condensate,HTC,2008,0.72,Thousand cubic metres
British Columbia,Field Condensate,HTC,2009,0.72,Thousand cubic metres
British Columbia,Field Condensate,HTC,2010,0.79,Thousand cubic metres
British Columbia,Field Condensate,HTC,2011,0.88,Thousand cubic metres
British Columbia,Field Condensate,HTC,2012,0.9,Thousand cubic metres
British Columbia,Field Condensate,HTC,2013,0.96,Thousand cubic metres
British Columbia,Field Condensate,HTC,2014,1.43,Thousand cubic metres
