Sector,Source,Area,Case,Year,Data,Unit
N/A,Crude Oil,Ontario,Low,2026,0,GW.h
N/A,Crude Oil,Ontario,Low,2027,0,GW.h
N/A,Crude Oil,Ontario,Low,2028,0,GW.h
N/A,Crude Oil,Ontario,Low,2029,0,GW.h
N/A,Crude Oil,Ontario,Low,2030,0,GW.h
N/A,Crude Oil,Ontario,Low,2031,0,GW.h
N/A,Crude Oil,Ontario,Low,2032,0,GW.h
N/A,Crude Oil,Ontario,Low,2033,0,GW.h
N/A,Crude Oil,Ontario,Low,2034,0,GW.h
N/A,Crude Oil,Ontario,Low,2035,0,GW.h
N/A,Crude Oil,Ontario,Low,2036,0,GW.h
N/A,Crude Oil,Ontario,Low,2037,0,GW.h
N/A,Crude Oil,Ontario,Low,2038,0,GW.h
N/A,Crude Oil,Ontario,Low,2039,0,GW.h
N/A,Crude Oil,Ontario,Low,2040,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2005,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2006,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2007,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2008,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2009,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2010,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2011,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2012,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2013,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2014,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2015,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2016,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2017,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2018,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2019,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2020,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2021,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2022,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2023,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2024,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2025,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2026,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2027,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2028,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2029,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2030,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2031,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2032,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2033,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2034,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2035,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2036,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2037,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2038,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2039,0,GW.h
N/A,Crude Oil,Prince Edward Island,Low,2040,0,GW.h
N/A,Crude Oil,Quebec,Low,2005,0,GW.h
N/A,Crude Oil,Quebec,Low,2006,0,GW.h
N/A,Crude Oil,Quebec,Low,2007,0,GW.h
N/A,Crude Oil,Quebec,Low,2008,0,GW.h
N/A,Crude Oil,Quebec,Low,2009,0,GW.h
N/A,Crude Oil,Quebec,Low,2010,0,GW.h
N/A,Crude Oil,Quebec,Low,2011,0,GW.h
N/A,Crude Oil,Quebec,Low,2012,0,GW.h
N/A,Crude Oil,Quebec,Low,2013,0,GW.h
N/A,Crude Oil,Quebec,Low,2014,0,GW.h
N/A,Crude Oil,Quebec,Low,2015,0,GW.h
N/A,Crude Oil,Quebec,Low,2016,0,GW.h
N/A,Crude Oil,Quebec,Low,2017,0,GW.h
N/A,Crude Oil,Quebec,Low,2018,0,GW.h
N/A,Crude Oil,Quebec,Low,2019,0,GW.h
N/A,Crude Oil,Quebec,Low,2020,0,GW.h
N/A,Crude Oil,Quebec,Low,2021,0,GW.h
N/A,Crude Oil,Quebec,Low,2022,0,GW.h
N/A,Crude Oil,Quebec,Low,2023,0,GW.h
N/A,Crude Oil,Quebec,Low,2024,0,GW.h
N/A,Crude Oil,Quebec,Low,2025,0,GW.h
N/A,Crude Oil,Quebec,Low,2026,0,GW.h
N/A,Crude Oil,Quebec,Low,2027,0,GW.h
N/A,Crude Oil,Quebec,Low,2028,0,GW.h
N/A,Crude Oil,Quebec,Low,2029,0,GW.h
N/A,Crude Oil,Quebec,Low,2030,0,GW.h
N/A,Crude Oil,Quebec,Low,2031,0,GW.h
N/A,Crude Oil,Quebec,Low,2032,0,GW.h
N/A,Crude Oil,Quebec,Low,2033,0,GW.h
N/A,Crude Oil,Quebec,Low,2034,0,GW.h
N/A,Crude Oil,Quebec,Low,2035,0,GW.h
N/A,Crude Oil,Quebec,Low,2036,0,GW.h
N/A,Crude Oil,Quebec,Low,2037,0,GW.h
N/A,Crude Oil,Quebec,Low,2038,0,GW.h
N/A,Crude Oil,Quebec,Low,2039,0,GW.h
N/A,Crude Oil,Quebec,Low,2040,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2005,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2006,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2007,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2008,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2009,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2010,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2011,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2012,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2013,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2014,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2015,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2016,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2017,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2018,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2019,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2020,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2021,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2022,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2023,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2024,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2025,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2026,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2027,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2028,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2029,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2030,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2031,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2032,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2033,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2034,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2035,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2036,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2037,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2038,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2039,0,GW.h
N/A,Crude Oil,Saskatchewan,Low,2040,0,GW.h
N/A,Crude Oil,Yukon,Low,2005,0,GW.h
N/A,Crude Oil,Yukon,Low,2006,0,GW.h
N/A,Crude Oil,Yukon,Low,2007,0,GW.h
N/A,Crude Oil,Yukon,Low,2008,0,GW.h
N/A,Crude Oil,Yukon,Low,2009,0,GW.h
N/A,Crude Oil,Yukon,Low,2010,0,GW.h
N/A,Crude Oil,Yukon,Low,2011,0,GW.h
N/A,Crude Oil,Yukon,Low,2012,0,GW.h
N/A,Crude Oil,Yukon,Low,2013,0,GW.h
N/A,Crude Oil,Yukon,Low,2014,0,GW.h
N/A,Crude Oil,Yukon,Low,2015,0,GW.h
N/A,Crude Oil,Yukon,Low,2016,0,GW.h
N/A,Crude Oil,Yukon,Low,2017,0,GW.h
N/A,Crude Oil,Yukon,Low,2018,0,GW.h
N/A,Crude Oil,Yukon,Low,2019,0,GW.h
N/A,Crude Oil,Yukon,Low,2020,0,GW.h
N/A,Crude Oil,Yukon,Low,2021,0,GW.h
N/A,Crude Oil,Yukon,Low,2022,0,GW.h
N/A,Crude Oil,Yukon,Low,2023,0,GW.h
N/A,Crude Oil,Yukon,Low,2024,0,GW.h
N/A,Crude Oil,Yukon,Low,2025,0,GW.h
N/A,Crude Oil,Yukon,Low,2026,0,GW.h
N/A,Crude Oil,Yukon,Low,2027,0,GW.h
N/A,Crude Oil,Yukon,Low,2028,0,GW.h
N/A,Crude Oil,Yukon,Low,2029,0,GW.h
N/A,Crude Oil,Yukon,Low,2030,0,GW.h
N/A,Crude Oil,Yukon,Low,2031,0,GW.h
N/A,Crude Oil,Yukon,Low,2032,0,GW.h
N/A,Crude Oil,Yukon,Low,2033,0,GW.h
N/A,Crude Oil,Yukon,Low,2034,0,GW.h
N/A,Crude Oil,Yukon,Low,2035,0,GW.h
N/A,Crude Oil,Yukon,Low,2036,0,GW.h
N/A,Crude Oil,Yukon,Low,2037,0,GW.h
N/A,Crude Oil,Yukon,Low,2038,0,GW.h
N/A,Crude Oil,Yukon,Low,2039,0,GW.h
N/A,Crude Oil,Yukon,Low,2040,0,GW.h
N/A,Electricity,Alberta,Reference,2005,0,GW.h
N/A,Electricity,Alberta,Reference,2006,0,GW.h
N/A,Electricity,Alberta,Reference,2007,0,GW.h
N/A,Electricity,Alberta,Reference,2008,0,GW.h
N/A,Electricity,Alberta,Reference,2009,0,GW.h
N/A,Electricity,Alberta,Reference,2010,0,GW.h
N/A,Electricity,Alberta,Reference,2011,0,GW.h
N/A,Electricity,Alberta,Reference,2012,0,GW.h
N/A,Electricity,Alberta,Reference,2013,0,GW.h
N/A,Electricity,Alberta,Reference,2014,0,GW.h
N/A,Electricity,Alberta,Reference,2015,0,GW.h
N/A,Electricity,Alberta,Reference,2016,0,GW.h
N/A,Electricity,Alberta,Reference,2017,0,GW.h
N/A,Electricity,Alberta,Reference,2018,0,GW.h
N/A,Electricity,Alberta,Reference,2019,0,GW.h
N/A,Electricity,Alberta,Reference,2020,0,GW.h
N/A,Electricity,Alberta,Reference,2021,0,GW.h
N/A,Electricity,Alberta,Reference,2022,0,GW.h
N/A,Electricity,Alberta,Reference,2023,0,GW.h
N/A,Electricity,Alberta,Reference,2024,0,GW.h
N/A,Electricity,Alberta,Reference,2025,0,GW.h
N/A,Electricity,Alberta,Reference,2026,0,GW.h
N/A,Electricity,Alberta,Reference,2027,0,GW.h
N/A,Electricity,Alberta,Reference,2028,0,GW.h
N/A,Electricity,Alberta,Reference,2029,0,GW.h
N/A,Electricity,Alberta,Reference,2030,0,GW.h
N/A,Electricity,Alberta,Reference,2031,0,GW.h
N/A,Electricity,Alberta,Reference,2032,0,GW.h
N/A,Electricity,Alberta,Reference,2033,0,GW.h
N/A,Electricity,Alberta,Reference,2034,0,GW.h
N/A,Electricity,Alberta,Reference,2035,0,GW.h
N/A,Electricity,Alberta,Reference,2036,0,GW.h
N/A,Electricity,Alberta,Reference,2037,0,GW.h
N/A,Electricity,Alberta,Reference,2038,0,GW.h
N/A,Electricity,Alberta,Reference,2039,0,GW.h
N/A,Electricity,Alberta,Reference,2040,0,GW.h
N/A,Electricity,British Columbia,Reference,2005,0,GW.h
N/A,Electricity,British Columbia,Reference,2006,0,GW.h
N/A,Electricity,British Columbia,Reference,2007,0,GW.h
N/A,Electricity,British Columbia,Reference,2008,0,GW.h
N/A,Electricity,British Columbia,Reference,2009,0,GW.h
N/A,Electricity,British Columbia,Reference,2010,0,GW.h
N/A,Electricity,British Columbia,Reference,2011,0,GW.h
N/A,Electricity,British Columbia,Reference,2012,0,GW.h
N/A,Electricity,British Columbia,Reference,2013,0,GW.h
N/A,Electricity,British Columbia,Reference,2014,0,GW.h
N/A,Electricity,British Columbia,Reference,2015,0,GW.h
N/A,Electricity,British Columbia,Reference,2016,0,GW.h
N/A,Electricity,British Columbia,Reference,2017,0,GW.h
N/A,Electricity,British Columbia,Reference,2018,0,GW.h
N/A,Electricity,British Columbia,Reference,2019,0,GW.h
N/A,Electricity,British Columbia,Reference,2020,0,GW.h
N/A,Electricity,British Columbia,Reference,2021,0,GW.h
N/A,Electricity,British Columbia,Reference,2022,0,GW.h
N/A,Electricity,British Columbia,Reference,2023,0,GW.h
N/A,Electricity,British Columbia,Reference,2024,0,GW.h
N/A,Electricity,British Columbia,Reference,2025,0,GW.h
N/A,Electricity,British Columbia,Reference,2026,0,GW.h
N/A,Electricity,British Columbia,Reference,2027,0,GW.h
N/A,Electricity,British Columbia,Reference,2028,0,GW.h
N/A,Electricity,British Columbia,Reference,2029,0,GW.h
N/A,Electricity,British Columbia,Reference,2030,0,GW.h
N/A,Electricity,British Columbia,Reference,2031,0,GW.h
N/A,Electricity,British Columbia,Reference,2032,0,GW.h
N/A,Electricity,British Columbia,Reference,2033,0,GW.h
N/A,Electricity,British Columbia,Reference,2034,0,GW.h
N/A,Electricity,British Columbia,Reference,2035,0,GW.h
N/A,Electricity,British Columbia,Reference,2036,0,GW.h
N/A,Electricity,British Columbia,Reference,2037,0,GW.h
N/A,Electricity,British Columbia,Reference,2038,0,GW.h
N/A,Electricity,British Columbia,Reference,2039,0,GW.h
N/A,Electricity,British Columbia,Reference,2040,0,GW.h
N/A,Electricity,Manitoba,Reference,2005,0,GW.h
N/A,Electricity,Manitoba,Reference,2006,0,GW.h
N/A,Electricity,Manitoba,Reference,2007,0,GW.h
N/A,Electricity,Manitoba,Reference,2008,0,GW.h
N/A,Electricity,Manitoba,Reference,2009,0,GW.h
N/A,Electricity,Manitoba,Reference,2010,0,GW.h
N/A,Electricity,Manitoba,Reference,2011,0,GW.h
N/A,Electricity,Manitoba,Reference,2012,0,GW.h
N/A,Electricity,Manitoba,Reference,2013,0,GW.h
N/A,Electricity,Manitoba,Reference,2014,0,GW.h
N/A,Electricity,Manitoba,Reference,2015,0,GW.h
N/A,Electricity,Manitoba,Reference,2016,0,GW.h
N/A,Electricity,Manitoba,Reference,2017,0,GW.h
N/A,Electricity,Manitoba,Reference,2018,0,GW.h
N/A,Electricity,Manitoba,Reference,2019,0,GW.h
N/A,Electricity,Manitoba,Reference,2020,0,GW.h
N/A,Electricity,Manitoba,Reference,2021,0,GW.h
N/A,Electricity,Manitoba,Reference,2022,0,GW.h
N/A,Electricity,Manitoba,Reference,2023,0,GW.h
N/A,Electricity,Manitoba,Reference,2024,0,GW.h
N/A,Electricity,Manitoba,Reference,2025,0,GW.h
N/A,Electricity,Manitoba,Reference,2026,0,GW.h
N/A,Electricity,Manitoba,Reference,2027,0,GW.h
N/A,Electricity,Manitoba,Reference,2028,0,GW.h
N/A,Electricity,Manitoba,Reference,2029,0,GW.h
N/A,Electricity,Manitoba,Reference,2030,0,GW.h
N/A,Electricity,Manitoba,Reference,2031,0,GW.h
N/A,Electricity,Manitoba,Reference,2032,0,GW.h
N/A,Electricity,Manitoba,Reference,2033,0,GW.h
N/A,Electricity,Manitoba,Reference,2034,0,GW.h
N/A,Electricity,Manitoba,Reference,2035,0,GW.h
N/A,Electricity,Manitoba,Reference,2036,0,GW.h
N/A,Electricity,Manitoba,Reference,2037,0,GW.h
N/A,Electricity,Manitoba,Reference,2038,0,GW.h
N/A,Electricity,Manitoba,Reference,2039,0,GW.h
N/A,Electricity,Manitoba,Reference,2040,0,GW.h
N/A,Electricity,New Brunswick,Reference,2005,0,GW.h
N/A,Electricity,New Brunswick,Reference,2006,0,GW.h
N/A,Electricity,New Brunswick,Reference,2007,0,GW.h
N/A,Electricity,New Brunswick,Reference,2008,0,GW.h
N/A,Electricity,New Brunswick,Reference,2009,0,GW.h
N/A,Electricity,New Brunswick,Reference,2010,0,GW.h
N/A,Electricity,New Brunswick,Reference,2011,0,GW.h
N/A,Electricity,New Brunswick,Reference,2012,0,GW.h
N/A,Electricity,New Brunswick,Reference,2013,0,GW.h
N/A,Electricity,New Brunswick,Reference,2014,0,GW.h
N/A,Electricity,New Brunswick,Reference,2015,0,GW.h
N/A,Electricity,New Brunswick,Reference,2016,0,GW.h
N/A,Electricity,New Brunswick,Reference,2017,0,GW.h
N/A,Electricity,New Brunswick,Reference,2018,0,GW.h
N/A,Electricity,New Brunswick,Reference,2019,0,GW.h
N/A,Electricity,New Brunswick,Reference,2020,0,GW.h
N/A,Electricity,New Brunswick,Reference,2021,0,GW.h
N/A,Electricity,New Brunswick,Reference,2022,0,GW.h
N/A,Electricity,New Brunswick,Reference,2023,0,GW.h
N/A,Electricity,New Brunswick,Reference,2024,0,GW.h
N/A,Electricity,New Brunswick,Reference,2025,0,GW.h
N/A,Electricity,New Brunswick,Reference,2026,0,GW.h
N/A,Electricity,New Brunswick,Reference,2027,0,GW.h
N/A,Electricity,New Brunswick,Reference,2028,0,GW.h
N/A,Electricity,New Brunswick,Reference,2029,0,GW.h
N/A,Electricity,New Brunswick,Reference,2030,0,GW.h
N/A,Electricity,New Brunswick,Reference,2031,0,GW.h
N/A,Electricity,New Brunswick,Reference,2032,0,GW.h
N/A,Electricity,New Brunswick,Reference,2033,0,GW.h
N/A,Electricity,New Brunswick,Reference,2034,0,GW.h
N/A,Electricity,New Brunswick,Reference,2035,0,GW.h
N/A,Electricity,New Brunswick,Reference,2036,0,GW.h
N/A,Electricity,New Brunswick,Reference,2037,0,GW.h
N/A,Electricity,New Brunswick,Reference,2038,0,GW.h
N/A,Electricity,New Brunswick,Reference,2039,0,GW.h
N/A,Electricity,New Brunswick,Reference,2040,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2005,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2006,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2007,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2008,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2009,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2010,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2011,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2012,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2013,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2014,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2015,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2016,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2017,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2018,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2019,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2020,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2021,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2022,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2023,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2024,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2025,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2026,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2027,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2028,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2029,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2030,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2031,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2032,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2033,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2034,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2035,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2036,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2037,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2038,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2039,0,GW.h
N/A,Electricity,Newfoundland and Labrador,Reference,2040,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2005,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2006,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2007,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2008,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2009,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2010,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2011,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2012,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2013,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2014,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2015,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2016,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2017,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2018,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2019,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2020,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2021,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2022,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2023,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2024,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2025,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2026,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2027,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2028,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2029,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2030,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2031,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2032,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2033,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2034,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2035,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2036,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2037,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2038,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2039,0,GW.h
N/A,Electricity,Nova Scotia,Reference,2040,0,GW.h
N/A,Electricity,Nunavut,Reference,2005,0,GW.h
N/A,Electricity,Nunavut,Reference,2006,0,GW.h
N/A,Electricity,Nunavut,Reference,2007,0,GW.h
N/A,Electricity,Nunavut,Reference,2008,0,GW.h
N/A,Electricity,Nunavut,Reference,2009,0,GW.h
N/A,Electricity,Nunavut,Reference,2010,0,GW.h
N/A,Electricity,Nunavut,Reference,2011,0,GW.h
N/A,Electricity,Nunavut,Reference,2012,0,GW.h
N/A,Electricity,Nunavut,Reference,2013,0,GW.h
N/A,Electricity,Nunavut,Reference,2014,0,GW.h
N/A,Electricity,Nunavut,Reference,2015,0,GW.h
N/A,Electricity,Nunavut,Reference,2016,0,GW.h
N/A,Electricity,Nunavut,Reference,2017,0,GW.h
N/A,Electricity,Nunavut,Reference,2018,0,GW.h
N/A,Electricity,Nunavut,Reference,2019,0,GW.h
N/A,Electricity,Nunavut,Reference,2020,0,GW.h
N/A,Electricity,Nunavut,Reference,2021,0,GW.h
N/A,Electricity,Nunavut,Reference,2022,0,GW.h
N/A,Electricity,Nunavut,Reference,2023,0,GW.h
N/A,Electricity,Nunavut,Reference,2024,0,GW.h
N/A,Electricity,Nunavut,Reference,2025,0,GW.h
N/A,Electricity,Nunavut,Reference,2026,0,GW.h
N/A,Electricity,Nunavut,Reference,2027,0,GW.h
N/A,Electricity,Nunavut,Reference,2028,0,GW.h
N/A,Electricity,Nunavut,Reference,2029,0,GW.h
N/A,Electricity,Nunavut,Reference,2030,0,GW.h
N/A,Electricity,Nunavut,Reference,2031,0,GW.h
N/A,Electricity,Nunavut,Reference,2032,0,GW.h
N/A,Electricity,Nunavut,Reference,2033,0,GW.h
N/A,Electricity,Nunavut,Reference,2034,0,GW.h
N/A,Electricity,Nunavut,Reference,2035,0,GW.h
N/A,Electricity,Nunavut,Reference,2036,0,GW.h
N/A,Electricity,Nunavut,Reference,2037,0,GW.h
N/A,Electricity,Nunavut,Reference,2038,0,GW.h
N/A,Electricity,Nunavut,Reference,2039,0,GW.h
N/A,Electricity,Nunavut,Reference,2040,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2005,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2006,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2007,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2008,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2009,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2010,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2011,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2012,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2013,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2014,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2015,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2016,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2017,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2018,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2019,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2020,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2021,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2022,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2023,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2024,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2025,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2026,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2027,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2028,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2029,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2030,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2031,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2032,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2033,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2034,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2035,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2036,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2037,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2038,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2039,0,GW.h
N/A,Electricity,Northwest Territories,Reference,2040,0,GW.h
N/A,Electricity,Ontario,Reference,2005,0,GW.h
N/A,Electricity,Ontario,Reference,2006,0,GW.h
N/A,Electricity,Ontario,Reference,2007,0,GW.h
N/A,Electricity,Ontario,Reference,2008,0,GW.h
N/A,Electricity,Ontario,Reference,2009,0,GW.h
N/A,Electricity,Ontario,Reference,2010,0,GW.h
N/A,Electricity,Ontario,Reference,2011,0,GW.h
N/A,Electricity,Ontario,Reference,2012,0,GW.h
N/A,Electricity,Ontario,Reference,2013,0,GW.h
N/A,Electricity,Ontario,Reference,2014,0,GW.h
N/A,Electricity,Ontario,Reference,2015,0,GW.h
N/A,Electricity,Ontario,Reference,2016,0,GW.h
N/A,Electricity,Ontario,Reference,2017,0,GW.h
N/A,Electricity,Ontario,Reference,2018,0,GW.h
