Area,Type,Case,Year,Data,Unit
Alberta,Conventional Heavy,Reference,2030,18.2213369052,Thousand cubic metres
Alberta,Conventional Heavy,Reference,2031,17.8964213102,Thousand cubic metres
Alberta,Conventional Heavy,Reference,2032,17.5477508171,Thousand cubic metres
Alberta,Conventional Heavy,Reference,2033,17.2151892402,Thousand cubic metres
Alberta,Conventional Heavy,Reference,2034,16.8951935368,Thousand cubic metres
Alberta,Conventional Heavy,Reference,2035,16.4747282992,Thousand cubic metres
Alberta,Conventional Heavy,Reference,2036,16.0964486703,Thousand cubic metres
Alberta,Conventional Heavy,Reference,2037,15.7093404317,Thousand cubic metres
Alberta,Conventional Heavy,Reference,2038,15.3323922402,Thousand cubic metres
Alberta,Conventional Heavy,Reference,2039,14.9423853624,Thousand cubic metres
Alberta,Conventional Heavy,Reference,2040,14.5444545052,Thousand cubic metres
Alberta,C5+,Reference,2005,20.57,Thousand cubic metres
Alberta,C5+,Reference,2006,21.35,Thousand cubic metres
Alberta,C5+,Reference,2007,21.26,Thousand cubic metres
Alberta,C5+,Reference,2008,20.07,Thousand cubic metres
Alberta,C5+,Reference,2009,18.84,Thousand cubic metres
Alberta,C5+,Reference,2010,18.33,Thousand cubic metres
Alberta,C5+,Reference,2011,17.72,Thousand cubic metres
Alberta,C5+,Reference,2012,17.29,Thousand cubic metres
Alberta,C5+,Reference,2013,18.16,Thousand cubic metres
Alberta,C5+,Reference,2014,21.23,Thousand cubic metres
Alberta,C5+,Reference,2015,26.6934,Thousand cubic metres
Alberta,C5+,Reference,2016,26.6655478253,Thousand cubic metres
Alberta,C5+,Reference,2017,26.5538787763,Thousand cubic metres
Alberta,C5+,Reference,2018,26.5561595351,Thousand cubic metres
Alberta,C5+,Reference,2019,26.564237374,Thousand cubic metres
Alberta,C5+,Reference,2020,26.6492202145,Thousand cubic metres
Alberta,C5+,Reference,2021,26.7981121366,Thousand cubic metres
Alberta,C5+,Reference,2022,27.0738183464,Thousand cubic metres
Alberta,C5+,Reference,2023,27.321628291,Thousand cubic metres
Alberta,C5+,Reference,2024,27.4465895023,Thousand cubic metres
Alberta,C5+,Reference,2025,27.5972400378,Thousand cubic metres
Alberta,C5+,Reference,2026,27.7647498657,Thousand cubic metres
Alberta,C5+,Reference,2027,27.9232402623,Thousand cubic metres
Alberta,C5+,Reference,2028,28.0967725891,Thousand cubic metres
Alberta,C5+,Reference,2029,28.2461256365,Thousand cubic metres
Alberta,C5+,Reference,2030,28.4085171632,Thousand cubic metres
Alberta,C5+,Reference,2031,28.5840363595,Thousand cubic metres
Alberta,C5+,Reference,2032,28.6791801427,Thousand cubic metres
Alberta,C5+,Reference,2033,28.6913178972,Thousand cubic metres
Alberta,C5+,Reference,2034,28.7329148656,Thousand cubic metres
Alberta,C5+,Reference,2035,28.7865006452,Thousand cubic metres
Alberta,C5+,Reference,2036,28.8399408947,Thousand cubic metres
Alberta,C5+,Reference,2037,28.919828733,Thousand cubic metres
Alberta,C5+,Reference,2038,28.9958569756,Thousand cubic metres
Alberta,C5+,Reference,2039,29.0914508929,Thousand cubic metres
Alberta,C5+,Reference,2040,29.1792704395,Thousand cubic metres
Alberta,Field Condensate,Reference,2005,1.54,Thousand cubic metres
Alberta,Field Condensate,Reference,2006,1.75,Thousand cubic metres
Alberta,Field Condensate,Reference,2007,2.09,Thousand cubic metres
Alberta,Field Condensate,Reference,2008,2.41,Thousand cubic metres
Alberta,Field Condensate,Reference,2009,2.18,Thousand cubic metres
Alberta,Field Condensate,Reference,2010,1.92,Thousand cubic metres
Alberta,Field Condensate,Reference,2011,1.94,Thousand cubic metres
Alberta,Field Condensate,Reference,2012,2,Thousand cubic metres
Alberta,Field Condensate,Reference,2013,2.59,Thousand cubic metres
Alberta,Field Condensate,Reference,2014,3.78,Thousand cubic metres
Alberta,Field Condensate,Reference,2015,3.734,Thousand cubic metres
Alberta,Field Condensate,Reference,2016,3.7119822608,Thousand cubic metres
Alberta,Field Condensate,Reference,2017,3.7688220712,Thousand cubic metres
Alberta,Field Condensate,Reference,2018,3.7995782326,Thousand cubic metres
Alberta,Field Condensate,Reference,2019,3.7993958704,Thousand cubic metres
Alberta,Field Condensate,Reference,2020,3.799717263,Thousand cubic metres
Alberta,Field Condensate,Reference,2021,3.8089972264,Thousand cubic metres
Alberta,Field Condensate,Reference,2022,3.8269193412,Thousand cubic metres
Alberta,Field Condensate,Reference,2023,3.8576641607,Thousand cubic metres
Alberta,Field Condensate,Reference,2024,3.8826292404,Thousand cubic metres
Alberta,Field Condensate,Reference,2025,3.9031364383,Thousand cubic metres
Alberta,Field Condensate,Reference,2026,3.9259297656,Thousand cubic metres
Alberta,Field Condensate,Reference,2027,3.9485227652,Thousand cubic metres
Alberta,Field Condensate,Reference,2028,3.9632449518,Thousand cubic metres
Alberta,Field Condensate,Reference,2029,3.9780032493,Thousand cubic metres
Alberta,Field Condensate,Reference,2030,4.0017875065,Thousand cubic metres
Alberta,Field Condensate,Reference,2031,4.0238653615,Thousand cubic metres
Alberta,Field Condensate,Reference,2032,4.0208554474,Thousand cubic metres
Alberta,Field Condensate,Reference,2033,3.99312112,Thousand cubic metres
Alberta,Field Condensate,Reference,2034,3.9682318716,Thousand cubic metres
Alberta,Field Condensate,Reference,2035,3.936043981,Thousand cubic metres
Alberta,Field Condensate,Reference,2036,3.9088406155,Thousand cubic metres
Alberta,Field Condensate,Reference,2037,3.8831587002,Thousand cubic metres
Alberta,Field Condensate,Reference,2038,3.8584384338,Thousand cubic metres
Alberta,Field Condensate,Reference,2039,3.8284248429,Thousand cubic metres
Alberta,Field Condensate,Reference,2040,3.7984860935,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2005,99.6,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2006,120.9,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2007,124.7,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2008,114.7,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2009,131.2,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2010,136.2,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2011,141.8,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2012,147.8,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2013,155.2,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2014,165,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2015,184.650649863,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2016,196.4962347221,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2017,206.8814557749,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2018,224.6728767933,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2019,246.3288300719,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2020,251.434744761,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2021,252.8531563636,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2022,253.5172379705,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2023,254.4692121508,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2024,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2025,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2026,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2027,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2028,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2029,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2030,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2031,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2032,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2033,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2034,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2035,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2036,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2037,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2038,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2039,254.6753071453,Thousand cubic metres
Alberta,Mined Bitumen ,Reference,2040,254.6753071453,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2005,69.7,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2006,78.5,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2007,85.2,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2008,92.7,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2009,105.5,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2010,120.1,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2011,135.4,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2012,157.7,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2013,176.2,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2014,201.2,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2015,216.887,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2016,225.6479352062,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2017,246.4722671151,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2018,254.8676355339,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2019,257.1819506214,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2020,260.3813171922,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2021,265.2250229746,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2022,272.6778044275,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2023,284.5894348648,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2024,288.7467774088,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2025,302.6370457985,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2026,328.4293759593,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2027,341.4729506061,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2028,345.5942178426,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2029,356.4916027861,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2030,375.842599365,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2031,392.7808061311,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2032,396.5584979844,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2033,402.3159454485,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2034,409.7809737463,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2035,416.3521200864,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2036,426.8934174675,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2037,432.4010095959,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2038,433.8632973832,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2039,436.409800263,Thousand cubic metres
Alberta,In Situ Bitumen ,Reference,2040,436.2004942461,Thousand cubic metres
British Columbia,Total,Reference,2005,6.626706144,Thousand cubic metres
British Columbia,Total,Reference,2006,6.5582096086,Thousand cubic metres
British Columbia,Total,Reference,2007,5.9964421613,Thousand cubic metres
British Columbia,Total,Reference,2008,5.5678693016,Thousand cubic metres
British Columbia,Total,Reference,2009,5.4794452643,Thousand cubic metres
British Columbia,Total,Reference,2010,5.6761247902,Thousand cubic metres
British Columbia,Total,Reference,2011,5.898675425,Thousand cubic metres
British Columbia,Total,Reference,2012,6.2689214323,Thousand cubic metres
British Columbia,Total,Reference,2013,6.5447601759,Thousand cubic metres
British Columbia,Total,Reference,2014,7.8538398549,Thousand cubic metres
British Columbia,Total,Reference,2015,8.6426834268,Thousand cubic metres
British Columbia,Total,Reference,2016,9.7796693758,Thousand cubic metres
British Columbia,Total,Reference,2017,10.2793263676,Thousand cubic metres
British Columbia,Total,Reference,2018,10.623272706,Thousand cubic metres
British Columbia,Total,Reference,2019,10.9892010443,Thousand cubic metres
British Columbia,Total,Reference,2020,11.4014822827,Thousand cubic metres
British Columbia,Total,Reference,2021,12.0928506112,Thousand cubic metres
British Columbia,Total,Reference,2022,13.0412393774,Thousand cubic metres
British Columbia,Total,Reference,2023,13.8542503549,Thousand cubic metres
British Columbia,Total,Reference,2024,14.5910635282,Thousand cubic metres
British Columbia,Total,Reference,2025,15.2405156338,Thousand cubic metres
British Columbia,Total,Reference,2026,15.6914708925,Thousand cubic metres
British Columbia,Total,Reference,2027,15.9657496152,Thousand cubic metres
British Columbia,Total,Reference,2028,16.1507732347,Thousand cubic metres
British Columbia,Total,Reference,2029,16.3025540244,Thousand cubic metres
British Columbia,Total,Reference,2030,16.3971640476,Thousand cubic metres
British Columbia,Total,Reference,2031,16.4779379415,Thousand cubic metres
British Columbia,Total,Reference,2032,16.5022133226,Thousand cubic metres
British Columbia,Total,Reference,2033,16.5050572702,Thousand cubic metres
British Columbia,Total,Reference,2034,16.4965053861,Thousand cubic metres
British Columbia,Total,Reference,2035,16.3828004293,Thousand cubic metres
British Columbia,Total,Reference,2036,16.2788563424,Thousand cubic metres
British Columbia,Total,Reference,2037,16.1736923063,Thousand cubic metres
British Columbia,Total,Reference,2038,16.0711609331,Thousand cubic metres
British Columbia,Total,Reference,2039,15.9464123575,Thousand cubic metres
British Columbia,Total,Reference,2040,15.8207889568,Thousand cubic metres
British Columbia,Conventional Light,Reference,2005,3.6504183482,Thousand cubic metres
British Columbia,Conventional Light,Reference,2006,3.5087241271,Thousand cubic metres
British Columbia,Conventional Light,Reference,2007,3.1310032442,Thousand cubic metres
British Columbia,Conventional Light,Reference,2008,2.8186420904,Thousand cubic metres
British Columbia,Conventional Light,Reference,2009,2.5473210335,Thousand cubic metres
British Columbia,Conventional Light,Reference,2010,2.4110740786,Thousand cubic metres
British Columbia,Conventional Light,Reference,2011,2.3452729543,Thousand cubic metres
British Columbia,Conventional Light,Reference,2012,2.2951807979,Thousand cubic metres
British Columbia,Conventional Light,Reference,2013,2.1936125188,Thousand cubic metres
British Columbia,Conventional Light,Reference,2014,2.5804842013,Thousand cubic metres
British Columbia,Conventional Light,Reference,2015,2.4993272451,Thousand cubic metres
British Columbia,Conventional Light,Reference,2016,2.6599092341,Thousand cubic metres
British Columbia,Conventional Light,Reference,2017,2.9713711555,Thousand cubic metres
British Columbia,Conventional Light,Reference,2018,3.1891778525,Thousand cubic metres
British Columbia,Conventional Light,Reference,2019,3.5713390218,Thousand cubic metres
British Columbia,Conventional Light,Reference,2020,4.0276473054,Thousand cubic metres
British Columbia,Conventional Light,Reference,2021,4.3844554956,Thousand cubic metres
British Columbia,Conventional Light,Reference,2022,4.8424120183,Thousand cubic metres
British Columbia,Conventional Light,Reference,2023,5.2429448581,Thousand cubic metres
British Columbia,Conventional Light,Reference,2024,5.5905695877,Thousand cubic metres
British Columbia,Conventional Light,Reference,2025,5.8891949543,Thousand cubic metres
British Columbia,Conventional Light,Reference,2026,6.1232459969,Thousand cubic metres
British Columbia,Conventional Light,Reference,2027,6.3037452311,Thousand cubic metres
British Columbia,Conventional Light,Reference,2028,6.4422378677,Thousand cubic metres
British Columbia,Conventional Light,Reference,2029,6.543489999,Thousand cubic metres
British Columbia,Conventional Light,Reference,2030,6.6121790121,Thousand cubic metres
British Columbia,Conventional Light,Reference,2031,6.6526648692,Thousand cubic metres
British Columbia,Conventional Light,Reference,2032,6.6681402622,Thousand cubic metres
British Columbia,Conventional Light,Reference,2033,6.6565770785,Thousand cubic metres
British Columbia,Conventional Light,Reference,2034,6.6326201747,Thousand cubic metres
British Columbia,Conventional Light,Reference,2035,6.5669415939,Thousand cubic metres
British Columbia,Conventional Light,Reference,2036,6.4966300721,Thousand cubic metres
British Columbia,Conventional Light,Reference,2037,6.4195365625,Thousand cubic metres
British Columbia,Conventional Light,Reference,2038,6.3399330183,Thousand cubic metres
British Columbia,Conventional Light,Reference,2039,6.2491557641,Thousand cubic metres
British Columbia,Conventional Light,Reference,2040,6.1490579499,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2005,0.9962877958,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2006,0.9994854815,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2007,0.9154389171,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2008,0.8592272112,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2009,0.9521242307,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2010,1.0550507115,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2011,0.8934024707,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2012,1.0437406345,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2013,0.931147657,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2014,0.8333556536,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2015,0.8258411132,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2016,0.8360956446,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2017,0.8045695508,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2018,0.7728375301,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2019,0.7431051294,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2020,0.7166132537,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2021,0.6917758024,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2022,0.6676783882,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2023,0.6446078757,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2024,0.6225030625,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2025,0.6009134033,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2026,0.5796987468,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2027,0.5589637813,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2028,0.5388221774,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2029,0.519313786,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2030,0.5004501717,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2031,0.4822297182,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2032,0.4646362156,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2033,0.4476509237,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2034,0.4325808934,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2035,0.4159840578,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2036,0.4004167294,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2037,0.3854926528,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2038,0.3713037304,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2039,0.3573349092,Thousand cubic metres
British Columbia,Conventional Heavy,Reference,2040,0.3434636778,Thousand cubic metres
British Columbia,C5+,Reference,2005,1.43,Thousand cubic metres
British Columbia,C5+,Reference,2006,1.45,Thousand cubic metres
British Columbia,C5+,Reference,2007,1.29,Thousand cubic metres
British Columbia,C5+,Reference,2008,1.17,Thousand cubic metres
British Columbia,C5+,Reference,2009,1.26,Thousand cubic metres
British Columbia,C5+,Reference,2010,1.42,Thousand cubic metres
British Columbia,C5+,Reference,2011,1.78,Thousand cubic metres
British Columbia,C5+,Reference,2012,2.03,Thousand cubic metres
British Columbia,C5+,Reference,2013,2.46,Thousand cubic metres
British Columbia,C5+,Reference,2014,3.01,Thousand cubic metres
British Columbia,C5+,Reference,2015,3.4735150685,Thousand cubic metres
British Columbia,C5+,Reference,2016,4.3743898818,Thousand cubic metres
British Columbia,C5+,Reference,2017,4.4630815033,Thousand cubic metres
British Columbia,C5+,Reference,2018,4.5131915442,Thousand cubic metres
British Columbia,C5+,Reference,2019,4.5115053652,Thousand cubic metres
British Columbia,C5+,Reference,2020,4.5182208733,Thousand cubic metres
British Columbia,C5+,Reference,2021,4.839069845,Thousand cubic metres
British Columbia,C5+,Reference,2022,5.2325571865,Thousand cubic metres
British Columbia,C5+,Reference,2023,5.5593992024,Thousand cubic metres
British Columbia,C5+,Reference,2024,5.8858392747,Thousand cubic metres
British Columbia,C5+,Reference,2025,6.1708425077,Thousand cubic metres
British Columbia,C5+,Reference,2026,6.331575854,Thousand cubic metres
British Columbia,C5+,Reference,2027,6.3750246383,Thousand cubic metres
British Columbia,C5+,Reference,2028,6.3806895747,Thousand cubic metres
British Columbia,C5+,Reference,2029,6.4081371992,Thousand cubic metres
British Columbia,C5+,Reference,2030,6.4191733164,Thousand cubic metres
British Columbia,C5+,Reference,2031,6.449264801,Thousand cubic metres
British Columbia,C5+,Reference,2032,6.4589002709,Thousand cubic metres
British Columbia,C5+,Reference,2033,6.4865232904,Thousand cubic metres
British Columbia,C5+,Reference,2034,6.5171467552,Thousand cubic metres
British Columbia,C5+,Reference,2035,6.5007917879,Thousand cubic metres
British Columbia,C5+,Reference,2036,6.4976081616,Thousand cubic metres
British Columbia,C5+,Reference,2037,6.4988166409,Thousand cubic metres
British Columbia,C5+,Reference,2038,6.504130918,Thousand cubic metres
